store_id,management_group_id,first_category_id,second_category_id,third_category_id,product_id,dt,sale_amount,stock_hour6_22_cnt,discount,holiday_flag,activity_flag,precpt,avg_temperature,avg_humidity,avg_wind_level,year,month,day,weekday
131,6,20,58,148,515,2024-06-14,0.8,0,0.942,0,0,5.3093,25.78,82.23,1.77,2024,6,14,Friday
128,6,10,38,190,715,2024-04-29,0.3,0,1.0,0,0,2.3719,20.37,76.23,1.31,2024,4,29,Monday
95,6,4,28,167,843,2024-06-16,0.4,0,0.913,1,0,8.2139,27.02,82.36,1.45,2024,6,16,Sunday
61,5,18,80,110,763,2024-04-04,0.8,11,0.884,1,1,0.955,16.86,74.23,1.41,2024,4,4,Thursday
29,0,28,52,169,63,2024-05-26,0.0,16,0.7319999933242798,1,1,0.8556,22.57,67.06,2.03,2024,5,26,Sunday
151,6,24,51,203,285,2024-06-22,0.3,0,0.933,1,1,8.1354,27.01,82.0,1.84,2024,6,22,Saturday
144,6,4,28,81,21,2024-06-07,1.0,0,1.0,0,0,1.8198,24.95,73.75,1.57,2024,6,7,Friday
67,6,4,28,180,118,2024-04-04,2.4,0,0.712,1,1,1.3069,16.08,74.27,1.47,2024,4,4,Thursday
118,6,4,28,131,380,2024-06-22,0.8,0,0.837,1,1,9.5667,26.88,84.1,1.57,2024,6,22,Saturday
131,6,21,61,16,439,2024-04-18,0.1,11,1.0,0,0,1.3968,17.77,79.1,1.9,2024,4,18,Thursday
41,6,20,68,127,122,2024-04-13,1.6,8,1.0,1,0,1.9465,17.69,81.07,1.71,2024,4,13,Saturday
115,2,0,21,221,686,2024-06-06,0.5,0,0.933,0,0,0.7987,25.36,73.05,1.77,2024,6,6,Thursday
2,6,20,50,24,300,2024-05-15,4.0,3,1.0,0,0,1.4312,22.38,63.85,1.8,2024,5,15,Wednesday
140,5,16,25,103,296,2024-04-17,0.9,0,0.833,0,1,1.5887,18.66,75.45,1.68,2024,4,17,Wednesday
18,2,29,78,157,600,2024-06-03,1.4,5,0.934,0,1,2.8377,24.12,73.58,2.0,2024,6,3,Monday
150,2,29,76,60,596,2024-03-28,0.9,6,0.944,0,0,1.7,15.73,73.49,1.23,2024,3,28,Thursday
95,6,21,61,215,222,2024-05-21,0.9,0,1.0,0,0,1.5549,23.82,80.09,1.55,2024,5,21,Tuesday
60,5,16,25,103,631,2024-06-03,0.6,0,1.0,0,0,2.0569,23.61,76.64,2.14,2024,6,3,Monday
34,5,18,80,112,144,2024-04-17,0.3,0,1.0,0,0,0.9454,18.88,74.2,1.49,2024,4,17,Wednesday
46,6,24,51,153,419,2024-06-08,1.3,6,0.989,1,0,4.3324,24.01,78.79,1.73,2024,6,8,Saturday
41,6,20,68,127,122,2024-05-25,1.6,0,1.0,1,0,1.0088,23.03,67.8,1.98,2024,5,25,Saturday
84,5,15,43,88,684,2024-06-04,0.3,5,1.0,0,0,1.2569,24.42,69.99,2.2,2024,6,4,Tuesday
118,6,20,47,140,484,2024-05-24,0.1,16,0.8510000109672546,0,1,0.6799,23.15,70.36,1.52,2024,5,24,Friday
53,6,21,64,133,80,2024-05-24,0.5,4,1.0,0,0,0.3744,23.39,66.64,1.59,2024,5,24,Friday
18,5,15,43,88,525,2024-05-13,0.5,10,1.0,0,0,1.0665,22.53,65.9,1.88,2024,5,13,Monday
2,2,0,21,221,686,2024-03-31,1.3,0,0.882,1,1,1.5614,16.39,77.66,1.64,2024,3,31,Sunday
131,6,20,68,127,122,2024-04-20,1.0,1,1.0,1,0,1.9433,18.15,80.43,1.81,2024,4,20,Saturday
62,6,4,28,163,797,2024-06-20,0.6,7,0.737,0,1,9.7218,27.86,86.68,1.84,2024,6,20,Thursday
19,0,28,72,218,411,2024-04-08,0.3,0,0.8,0,1,1.4172,16.21,77.21,1.23,2024,4,8,Monday
1,6,21,61,16,628,2024-06-17,0.4,5,0.89,0,1,7.8668,26.9,78.65,1.5,2024,6,17,Monday
150,6,4,53,156,26,2024-05-27,0.6,1,0.909,0,1,2.1086,23.27,66.53,1.93,2024,5,27,Monday
29,6,4,28,180,118,2024-04-11,2.5,0,0.712,0,1,2.8145,17.46,78.38,1.83,2024,4,11,Thursday
132,6,20,68,176,769,2024-05-01,0.3,0,0.735,1,1,2.5742,19.24,74.05,1.29,2024,5,1,Wednesday
149,0,5,5,6,768,2024-06-11,0.0,16,1.0,0,0,6.3947,25.36,78.55,1.57,2024,6,11,Tuesday
19,6,4,53,77,41,2024-04-10,1.7,0,0.8,0,1,2.2484,17.08,75.7,1.92,2024,4,10,Wednesday
91,6,4,28,168,554,2024-05-04,1.0,0,1.0,1,0,2.7325,21.06,70.32,1.6,2024,5,4,Saturday
112,5,18,80,86,12,2024-06-14,0.7,5,0.92,0,1,7.4796,27.34,76.68,2.25,2024,6,14,Friday
143,6,4,53,77,41,2024-05-03,2.2,0,0.833,1,1,2.0932,21.08,73.63,1.48,2024,5,3,Friday
91,5,16,27,104,425,2024-04-07,0.1,7,1.0,0,0,2.0319,16.54,79.63,1.23,2024,4,7,Sunday
147,6,20,58,172,223,2024-06-01,1.7,0,0.823,1,1,1.7364,23.65,75.05,1.32,2024,6,1,Saturday
118,6,4,28,131,380,2024-04-25,0.9,0,0.951,0,1,3.8696,20.02,78.01,1.31,2024,4,25,Thursday
60,6,20,68,63,486,2024-04-20,1.1,8,0.688,1,1,2.6314,19.1,80.95,1.76,2024,4,20,Saturday
29,6,4,53,77,90,2024-04-28,1.5,6,0.845,1,1,3.1458,20.66,76.57,1.78,2024,4,28,Sunday
128,6,4,28,81,738,2024-06-09,0.4,0,0.909,1,1,5.2603,26.53,76.45,1.45,2024,6,9,Sunday
119,6,4,28,81,70,2024-04-24,1.1,6,1.0,0,0,0.7636,18.88,75.27,1.34,2024,4,24,Wednesday
58,6,8,29,113,76,2024-04-16,2.3,0,0.882,0,1,2.6173,18.48,74.49,1.32,2024,4,16,Tuesday
41,2,29,76,231,379,2024-03-29,0.2,11,1.0,0,0,3.0205,15.08,76.56,1.71,2024,3,29,Friday
2,2,29,76,231,379,2024-04-02,0.4,10,1.0,0,0,3.0248,16.42,76.34,1.68,2024,4,2,Tuesday
46,3,14,40,146,793,2024-04-07,0.5,0,1.0,0,0,2.0406,16.42,82.39,1.2,2024,4,7,Sunday
146,6,8,29,114,217,2024-04-27,0.8,5,1.0,1,0,1.5751,19.74,75.59,2.03,2024,4,27,Saturday
145,5,16,25,106,636,2024-04-10,0.8,4,0.917,0,0,1.7111,16.68,84.42,2.07,2024,4,10,Wednesday
74,6,20,50,229,847,2024-04-06,0.5,6,1.0,1,0,3.0068,16.41,79.98,1.36,2024,4,6,Saturday
1,2,0,21,221,686,2024-04-29,0.8,0,0.882,0,1,2.3729,19.75,76.34,1.44,2024,4,29,Monday
78,6,8,29,113,108,2024-04-16,1.0,5,0.605,0,1,2.6784,19.08,74.44,1.53,2024,4,16,Tuesday
137,6,4,28,216,176,2024-05-22,0.1,0,1.0,0,0,1.7387,22.5,67.03,1.4,2024,5,22,Wednesday
142,6,4,28,142,351,2024-05-15,1.0,0,0.943,0,0,1.3665,22.12,67.55,1.73,2024,5,15,Wednesday
46,5,16,25,94,638,2024-04-23,3.4,2,0.668,0,1,1.2434,18.13,79.58,1.66,2024,4,23,Tuesday
53,6,4,28,131,190,2024-04-13,0.6,0,1.0,1,0,1.9473,18.73,80.9,1.54,2024,4,13,Saturday
137,3,14,40,146,793,2024-05-17,0.1,0,1.0,0,0,0.6136,22.51,70.55,1.66,2024,5,17,Friday
96,6,21,61,16,74,2024-05-09,0.1,0,1.0,0,0,1.077,21.49,68.92,1.56,2024,5,9,Thursday
132,0,5,6,65,467,2024-05-25,2.5,0,0.95,1,0,0.5845,22.88,70.16,1.98,2024,5,25,Saturday
109,6,4,28,149,215,2024-04-15,0.9,13,0.762,0,1,2.442,17.4,76.17,2.17,2024,4,15,Monday
91,1,7,17,41,677,2024-04-16,0.3,0,1.0,0,0,3.0518,17.96,74.44,1.65,2024,4,16,Tuesday
55,5,16,25,94,638,2024-06-05,0.5,0,0.856,0,1,1.9206,24.06,71.75,1.68,2024,6,5,Wednesday
145,5,16,25,99,634,2024-04-16,0.8,5,0.887,0,1,2.597,18.22,81.54,1.59,2024,4,16,Tuesday
143,5,16,27,104,292,2024-04-23,1.8,0,0.869,0,1,1.3089,18.82,76.58,1.5,2024,4,23,Tuesday
151,6,4,28,81,70,2024-05-14,8.6,0,1.0,0,0,2.249,21.78,69.26,2.19,2024,5,14,Tuesday
145,6,8,29,113,16,2024-05-01,0.7,0,0.882,1,1,2.5277,19.32,78.1,1.19,2024,5,1,Wednesday
35,6,4,53,77,41,2024-04-23,2.9,0,0.733,0,1,0.8932,18.65,76.7,1.95,2024,4,23,Tuesday
96,6,8,29,113,105,2024-04-26,0.4,0,0.918,0,0,3.2791,20.01,77.43,1.45,2024,4,26,Friday
145,6,10,33,160,650,2024-04-11,0.0,16,0.878000020980835,0,1,3.8448,17.25,84.85,1.8,2024,4,11,Thursday
57,6,4,53,58,578,2024-04-19,0.5,0,1.0,0,0,1.7748,18.97,80.27,1.81,2024,4,19,Friday
74,6,10,33,181,129,2024-04-05,0.0,16,1.0,1,0,1.9215,15.92,75.26,1.37,2024,4,5,Friday
142,2,29,78,157,600,2024-04-04,1.1,0,1.0,1,0,1.4718,16.34,75.13,1.36,2024,4,4,Thursday
137,5,15,43,11,592,2024-04-03,0.6,2,1.0,0,0,1.7177,16.11,76.32,1.51,2024,4,3,Wednesday
0,6,20,58,172,223,2024-04-13,2.7,0,0.851,1,1,1.9464,17.7,81.07,1.71,2024,4,13,Saturday
84,5,16,27,100,293,2024-05-12,0.8,0,1.0,1,0,0.6313,21.95,65.86,1.74,2024,5,12,Sunday
58,6,4,28,167,135,2024-04-04,0.2,0,1.0,1,0,0.9605,16.84,74.2,1.5,2024,4,4,Thursday
112,6,4,53,77,41,2024-04-09,2.0,4,1.0,0,0,3.6537,16.69,77.34,2.14,2024,4,9,Tuesday
67,6,8,29,113,76,2024-04-19,1.5,0,0.882,0,1,1.2854,18.39,74.99,1.7,2024,4,19,Friday
129,0,28,72,218,411,2024-05-26,0.0,16,0.7839999794960022,1,1,1.0628,23.25,71.96,1.77,2024,5,26,Sunday
150,6,8,29,113,77,2024-06-15,0.8,0,0.873,1,1,7.1525,26.24,77.91,1.77,2024,6,15,Saturday
46,6,4,53,77,363,2024-03-30,1.5,0,1.0,1,0,1.9297,15.36,78.76,1.76,2024,3,30,Saturday
12,2,31,79,230,549,2024-05-06,0.0,16,1.0,0,0,2.043,20.51,70.3,1.28,2024,5,6,Monday
96,6,8,29,113,105,2024-06-25,0.4,0,0.95,0,0,9.7159,28.15,84.25,1.32,2024,6,25,Tuesday
135,0,28,72,218,411,2024-06-23,0.3,0,0.746,1,1,10.2548,27.03,84.66,1.32,2024,6,23,Sunday
0,6,4,53,58,578,2024-04-14,0.9,8,0.951,1,1,3.4433,17.14,78.34,1.72,2024,4,14,Sunday
137,6,4,28,179,207,2024-05-23,0.8,9,0.869,0,1,1.3162,23.57,67.11,1.8,2024,5,23,Thursday
135,2,31,79,227,0,2024-05-04,1.6,9,1.0,1,0,2.7396,21.06,70.33,1.59,2024,5,4,Saturday
24,6,4,28,167,775,2024-06-11,1.8,0,0.675,0,1,5.689,25.59,76.2,1.57,2024,6,11,Tuesday
29,2,29,78,157,600,2024-05-11,0.5,11,1.0,1,0,2.1775,21.24,71.8,1.49,2024,5,11,Saturday
78,6,10,38,173,672,2024-04-02,0.3,0,0.792,0,1,3.2283,16.61,76.26,1.95,2024,4,2,Tuesday
59,6,8,29,116,853,2024-06-16,0.8,5,0.833,1,1,8.0506,26.41,82.18,1.59,2024,6,16,Sunday
46,6,20,68,63,486,2024-04-17,2.9,7,0.688,0,1,1.7494,17.7,76.79,1.95,2024,4,17,Wednesday
142,6,4,28,179,207,2024-04-24,0.8,16,0.869,0,1,0.9041,19.34,76.78,1.37,2024,4,24,Wednesday
115,6,20,68,63,486,2024-04-15,0.9,5,0.983,0,0,2.4389,18.13,76.03,1.55,2024,4,15,Monday
145,2,31,79,121,110,2024-04-25,0.6,6,1.0,0,0,3.0553,19.37,82.71,1.61,2024,4,25,Thursday
18,5,16,25,105,290,2024-05-22,0.7,0,1.0,0,0,1.7334,23.0,66.91,1.35,2024,5,22,Wednesday
135,2,29,76,231,379,2024-04-15,0.1,0,1.0,0,0,2.4394,17.87,76.31,1.65,2024,4,15,Monday
137,6,4,53,77,41,2024-06-25,2.0,0,0.699,0,1,12.4884,27.97,85.02,1.32,2024,6,25,Tuesday
96,5,18,80,110,145,2024-05-07,0.4,0,1.0,0,0,0.8246,20.77,72.71,1.38,2024,5,7,Tuesday
118,5,18,80,111,764,2024-06-14,1.4,0,0.883,0,1,6.4116,27.17,79.08,1.52,2024,6,14,Friday
58,6,4,53,77,774,2024-04-10,0.7,5,1.0,0,0,2.2426,18.02,75.72,1.93,2024,4,10,Wednesday
2,6,21,64,123,259,2024-04-17,0.0,16,1.0,0,0,0.9418,18.72,74.17,1.39,2024,4,17,Wednesday
134,0,5,6,65,38,2024-05-16,0.7,0,0.968,0,1,2.0519,23.38,68.14,1.42,2024,5,16,Thursday
151,6,20,50,229,212,2024-06-10,2.0,1,0.749,1,1,5.1659,25.73,75.12,1.52,2024,6,10,Monday
137,5,16,25,94,314,2024-04-13,2.4,6,0.928,1,0,1.9465,17.69,81.07,1.71,2024,4,13,Saturday
55,6,21,64,123,468,2024-06-21,1.0,0,1.0,0,0,7.1066,26.52,82.23,1.7,2024,6,21,Friday
56,6,20,50,59,567,2024-05-24,0.8,0,0.781,0,1,0.3751,23.66,66.27,1.66,2024,5,24,Friday
35,6,20,68,176,769,2024-04-12,1.1,0,0.735,0,1,4.7289,17.35,80.35,2.29,2024,4,12,Friday
119,6,4,28,131,190,2024-06-22,0.5,11,1.0,1,0,8.134,27.01,82.11,1.84,2024,6,22,Saturday
35,6,4,28,216,71,2024-05-03,0.1,15,0.893,1,1,2.093,20.45,74.13,2.1,2024,5,3,Friday
109,5,18,80,86,12,2024-04-23,0.4,0,1.0,0,0,0.8984,18.65,76.7,1.94,2024,4,23,Tuesday
84,6,4,28,167,843,2024-06-21,0.5,0,0.913,0,0,7.3629,27.03,82.18,1.78,2024,6,21,Friday
96,2,29,76,60,580,2024-06-21,1.3,10,1.0,0,0,9.7255,26.39,83.55,1.5,2024,6,21,Friday
100,6,8,29,114,193,2024-06-06,0.5,12,0.862,0,1,0.8113,25.04,73.12,1.98,2024,6,6,Thursday
58,5,16,26,95,344,2024-04-09,0.7,2,1.0,0,0,3.8589,17.33,77.39,1.64,2024,4,9,Tuesday
2,6,4,28,179,500,2024-06-14,0.5,4,0.625,0,1,6.4883,26.95,77.64,1.73,2024,6,14,Friday
118,3,11,62,182,487,2024-04-09,0.3,0,1.0,0,0,4.5919,17.58,79.96,1.73,2024,4,9,Tuesday
137,3,14,40,146,793,2024-04-09,0.6,4,1.0,0,0,3.8443,17.06,77.51,1.7,2024,4,9,Tuesday
56,5,16,25,94,638,2024-06-04,0.4,0,0.856,0,1,1.4646,24.23,69.94,1.66,2024,6,4,Tuesday
35,6,8,29,115,99,2024-05-15,0.4,14,1.0,0,0,1.4315,21.83,64.01,2.16,2024,5,15,Wednesday
59,5,16,25,105,290,2024-06-21,0.6,0,1.0,0,0,7.1025,26.52,82.34,1.7,2024,6,21,Friday
142,6,4,28,1,117,2024-05-08,3.0,0,1.0,0,0,1.0609,21.45,70.71,1.59,2024,5,8,Wednesday
60,5,16,27,98,224,2024-06-05,0.6,6,1.0,0,0,1.3758,24.22,79.03,1.77,2024,6,5,Wednesday
115,5,16,25,94,638,2024-06-22,0.4,0,0.869,1,1,8.134,27.35,82.04,1.84,2024,6,22,Saturday
29,6,20,50,229,212,2024-04-29,0.2,0,1.0,0,0,2.3735,19.75,76.36,1.44,2024,4,29,Monday
112,4,23,10,17,644,2024-05-21,0.4,5,0.61,0,1,1.7722,23.46,70.1,1.92,2024,5,21,Tuesday
95,6,4,53,58,578,2024-04-27,0.9,0,0.891,1,1,1.7411,19.85,81.26,1.54,2024,4,27,Saturday
148,6,8,29,113,108,2024-05-12,2.2,0,0.922,1,0,0.959,22.3,72.82,1.25,2024,5,12,Sunday
112,5,16,26,96,345,2024-05-06,0.1,0,0.8659999966621399,0,1,1.6418,20.75,70.44,1.61,2024,5,6,Monday
81,6,20,58,172,127,2024-05-17,0.8,0,1.0,0,0,0.6119,22.8,70.31,2.11,2024,5,17,Friday
100,6,20,47,140,119,2024-05-15,1.6,4,0.712,0,1,1.4275,21.84,63.95,2.16,2024,5,15,Wednesday
93,6,4,53,77,363,2024-04-04,1.6,4,1.0,1,0,0.9542,16.84,74.17,1.49,2024,4,4,Thursday
58,6,24,69,78,481,2024-05-18,1.9,0,1.0,1,0,1.7744,23.36,71.75,1.54,2024,5,18,Saturday
143,6,20,50,24,300,2024-04-17,8.1,0,1.0,0,0,0.9416,18.72,74.17,1.39,2024,4,17,Wednesday
137,2,31,77,73,133,2024-04-05,0.0,0,1.0,1,0,1.9097,16.24,71.98,1.46,2024,4,5,Friday
84,5,16,25,101,496,2024-05-22,0.9,2,0.853,0,1,1.5305,22.66,67.09,1.93,2024,5,22,Wednesday
145,6,10,33,181,115,2024-05-03,2.3,1,1.0,1,1,1.8431,20.29,80.44,1.54,2024,5,3,Friday
121,4,23,10,17,644,2024-04-21,0.4,0,1.0,1,0,1.6433,19.98,79.68,1.38,2024,4,21,Sunday
78,6,10,33,83,253,2024-05-06,0.5,0,1.0,0,0,2.0573,21.11,70.42,1.38,2024,5,6,Monday
129,6,4,28,81,70,2024-04-05,2.5,7,1.0,1,0,1.705,16.84,75.87,1.33,2024,4,5,Friday
119,5,15,42,89,58,2024-04-22,0.4,0,1.0,0,0,2.039,17.99,77.43,1.3,2024,4,22,Monday
147,6,10,57,205,719,2024-05-21,0.5,1,1.0,0,0,1.2107,23.72,74.91,1.33,2024,5,21,Tuesday
150,6,20,50,2,104,2024-05-26,1.6,0,0.718,1,1,0.8586,23.05,67.03,1.98,2024,5,26,Sunday
93,5,18,80,86,12,2024-03-30,0.6,3,0.873,1,1,2.1761,16.43,76.62,1.66,2024,3,30,Saturday
0,5,22,81,56,783,2024-03-31,0.5,0,0.833,1,1,1.5618,16.13,77.4,1.76,2024,3,31,Sunday
59,6,8,29,113,76,2024-05-19,1.9,6,0.882,1,1,2.284,23.34,73.53,1.48,2024,5,19,Sunday
91,2,29,78,82,4,2024-04-23,2.2,0,0.797,0,1,1.4578,18.17,76.69,1.77,2024,4,23,Tuesday
145,5,16,27,97,424,2024-04-15,0.4,6,0.945,0,0,1.9642,17.39,84.29,1.62,2024,4,15,Monday
149,6,20,68,18,499,2024-04-30,0.3,0,1.0,0,0,2.6901,19.76,76.74,1.6,2024,4,30,Tuesday
131,6,21,61,16,74,2024-06-20,0.8,8,1.0,0,0,8.8836,27.11,85.53,1.8,2024,6,20,Thursday
24,1,7,17,51,306,2024-04-27,0.3,0,1.0,1,0,1.5772,20.2,75.43,1.48,2024,4,27,Saturday
149,5,22,81,56,783,2024-06-17,1.0,0,0.848,0,1,10.9384,26.81,81.08,1.51,2024,6,17,Monday
24,6,10,33,181,129,2024-05-24,0.1,14,1.0,0,0,0.3753,23.39,66.5,1.52,2024,5,24,Friday
62,6,4,53,58,578,2024-06-14,1.0,0,0.897,0,1,6.4889,27.4,76.86,1.64,2024,6,14,Friday
129,5,16,27,98,291,2024-05-01,1.2,0,0.881,1,1,2.4701,20.08,74.53,1.22,2024,5,1,Wednesday
0,5,16,25,94,638,2024-05-16,0.3,0,0.856,0,1,2.0522,22.63,68.37,1.86,2024,5,16,Thursday
18,5,16,27,98,632,2024-05-05,0.4,9,0.894,1,1,2.7058,20.62,73.86,1.39,2024,5,5,Sunday
78,5,16,25,101,422,2024-03-29,0.8,16,0.71,0,1,3.0337,15.71,76.61,1.53,2024,3,29,Friday
140,5,15,43,11,858,2024-04-12,0.4,3,1.0,0,0,2.579,17.88,81.15,1.67,2024,4,12,Friday
132,6,4,53,77,41,2024-04-26,2.0,0,0.75,0,1,3.507,19.25,78.42,1.43,2024,4,26,Friday
132,5,16,25,105,310,2024-06-22,1.5,0,1.0,1,0,9.3337,26.52,84.82,1.5,2024,6,22,Saturday
151,6,21,64,123,666,2024-05-31,1.5,6,1.0,0,0,2.4608,23.15,67.46,1.73,2024,5,31,Friday
18,0,5,6,65,694,2024-06-23,0.2,0,1.0,1,0,10.2484,27.54,84.82,1.32,2024,6,23,Sunday
121,6,10,33,72,693,2024-04-11,0.9,0,1.0,0,0,3.9199,18.18,81.3,1.72,2024,4,11,Thursday
145,6,21,64,76,335,2024-06-22,1.0,0,0.666,1,1,9.0304,26.56,86.03,1.52,2024,6,22,Saturday
100,6,8,29,113,108,2024-05-25,0.7,0,0.993,1,0,1.0061,23.83,66.79,1.98,2024,5,25,Saturday
144,6,20,50,2,104,2024-06-09,4.5,6,0.569,1,1,5.3504,25.84,76.54,1.45,2024,6,9,Sunday
18,3,11,31,80,788,2024-06-18,0.9,0,1.0,0,0,13.2056,26.56,81.77,1.59,2024,6,18,Tuesday
19,1,7,17,42,414,2024-04-24,0.5,0,1.0,0,0,0.7633,18.88,75.26,1.34,2024,4,24,Wednesday
74,6,8,29,113,108,2024-06-18,0.2,1,0.886,0,1,12.816,25.85,84.51,1.46,2024,6,18,Tuesday
46,6,21,64,123,259,2024-05-10,0.6,0,1.0,0,0,1.4658,19.72,71.48,1.84,2024,5,10,Friday
41,2,29,76,60,596,2024-05-17,0.8,0,0.941,0,0,0.6136,22.51,70.55,1.66,2024,5,17,Friday
137,6,4,28,167,135,2024-04-14,0.5,11,0.96,1,1,3.4438,17.14,78.34,1.72,2024,4,14,Sunday
67,0,26,23,68,545,2024-04-29,0.0,0,0.8899999856948853,0,1,2.3734,19.75,76.36,1.44,2024,4,29,Monday
112,6,21,61,16,74,2024-04-23,0.2,0,1.0,0,0,0.8987,18.65,76.7,1.95,2024,4,23,Tuesday
151,6,4,28,167,843,2024-03-31,1.0,0,0.902,1,1,1.5613,16.13,77.39,1.76,2024,3,31,Sunday
145,5,16,27,104,292,2024-04-22,4.3,0,0.869,0,1,1.8609,17.76,82.72,1.38,2024,4,22,Monday
128,6,8,29,113,77,2024-06-12,0.5,0,0.883,0,1,6.5271,26.08,80.02,1.71,2024,6,12,Wednesday
119,5,16,25,94,638,2024-03-31,0.5,0,0.822,1,1,1.5613,16.13,77.38,1.76,2024,3,31,Sunday
145,2,31,79,227,670,2024-04-18,0.9,0,0.897,0,1,1.6371,18.08,83.15,1.94,2024,4,18,Thursday
0,2,29,78,157,600,2024-06-10,0.7,9,0.926,1,0,5.1672,25.73,75.61,1.52,2024,6,10,Monday
34,2,0,21,221,686,2024-05-25,0.3,0,0.937,1,0,1.0061,23.97,66.73,1.84,2024,5,25,Saturday
81,6,4,53,156,26,2024-06-10,1.2,8,0.892,1,1,5.0114,25.83,75.04,1.86,2024,6,10,Monday
137,6,4,53,156,26,2024-05-23,0.8,7,0.909,0,1,1.3162,23.57,67.11,1.8,2024,5,23,Thursday
144,6,4,28,179,207,2024-04-09,0.6,9,1.0,0,0,3.8434,17.06,77.5,1.7,2024,4,9,Tuesday
12,1,7,17,52,396,2024-05-15,0.3,0,0.5080000162124634,0,1,1.4316,21.84,64.06,1.79,2024,5,15,Wednesday
60,5,18,80,112,67,2024-04-14,1.0,9,0.933,1,1,3.6135,17.99,82.06,1.81,2024,4,14,Sunday
29,6,21,64,123,489,2024-04-23,0.6,0,0.8,0,1,1.4585,18.17,76.69,1.77,2024,4,23,Tuesday
57,5,18,80,86,12,2024-04-13,1.4,0,0.873,1,1,3.2592,18.63,83.11,1.61,2024,4,13,Saturday
96,6,21,61,16,61,2024-04-29,0.3,0,1.0,0,0,2.6502,20.48,76.81,1.66,2024,4,29,Monday
95,6,20,50,170,6,2024-05-02,0.6,0,0.752,1,1,1.2002,21.04,79.58,1.47,2024,5,2,Thursday
148,5,16,25,94,247,2024-06-08,0.5,10,0.832,1,1,4.4803,25.15,78.73,1.66,2024,6,8,Saturday
46,5,16,25,94,556,2024-05-04,0.4,4,1.0,1,0,2.8556,20.83,75.51,1.85,2024,5,4,Saturday
61,6,8,29,113,201,2024-06-11,0.4,0,1.0,0,0,5.6878,25.62,76.29,1.57,2024,6,11,Tuesday
118,6,20,47,140,484,2024-05-17,0.1,4,0.851,0,1,0.8496,23.3,71.73,1.55,2024,5,17,Friday
53,4,23,48,141,429,2024-04-08,0.0,16,0.8445945978164673,0,1,1.4238,17.4,77.07,1.06,2024,4,8,Monday
18,5,16,27,98,291,2024-04-18,0.6,5,0.804,0,1,0.9611,18.9,74.93,1.61,2024,4,18,Thursday
2,6,24,69,139,645,2024-06-25,0.7,0,1.0,0,0,12.4881,28.31,84.89,1.25,2024,6,25,Tuesday
46,5,16,25,103,366,2024-06-08,0.4,14,0.9,1,1,4.3324,24.01,78.79,1.73,2024,6,8,Saturday
100,6,4,28,1,117,2024-05-20,2.0,0,1.0,0,0,1.0945,22.26,72.52,2.19,2024,5,20,Monday
142,0,28,72,218,411,2024-06-12,0.3,0,0.784,0,1,3.2049,25.8,80.01,1.51,2024,6,12,Wednesday
134,6,20,50,229,847,2024-06-12,0.4,0,1.0,0,0,6.527,26.11,80.3,1.57,2024,6,12,Wednesday
96,2,0,13,26,257,2024-04-07,0.2,0,0.961,0,0,1.7513,17.11,81.16,1.09,2024,4,7,Sunday
55,6,20,50,229,847,2024-04-26,0.5,7,1.0,0,0,2.3327,19.39,72.54,1.61,2024,4,26,Friday
128,2,31,79,121,258,2024-04-19,0.6,0,0.921,0,0,1.4931,18.97,75.43,1.73,2024,4,19,Friday
59,6,4,28,131,190,2024-06-22,0.0,16,1.0,1,0,8.1339,26.94,82.29,1.91,2024,6,22,Saturday
148,5,22,81,56,783,2024-06-04,1.2,0,0.838,0,1,1.7313,24.19,75.99,1.66,2024,6,4,Tuesday
19,6,4,28,167,775,2024-06-11,1.6,0,0.675,0,1,5.6648,25.27,76.5,1.64,2024,6,11,Tuesday
143,6,10,38,173,672,2024-04-07,0.5,0,0.792,0,1,1.6286,17.13,79.33,1.18,2024,4,7,Sunday
0,6,4,53,156,26,2024-04-05,0.5,5,0.909,1,1,1.909,16.24,71.99,1.46,2024,4,5,Friday
8,6,4,28,81,19,2024-04-07,1.2,7,1.0,0,0,2.0339,16.55,79.62,1.23,2024,4,7,Sunday
119,6,21,61,223,93,2024-03-30,0.6,5,1.0,1,0,2.0933,15.91,76.46,1.73,2024,3,30,Saturday
46,6,8,29,113,77,2024-05-15,0.3,0,0.883,0,1,1.4312,21.34,70.01,2.16,2024,5,15,Wednesday
62,6,8,8,9,214,2024-06-05,0.3,0,1.0,0,0,1.7163,24.68,71.57,1.5,2024,6,5,Wednesday
152,0,5,6,65,2,2024-05-07,0.2,0,1.0,0,0,0.6473,20.5,78.33,1.45,2024,5,7,Tuesday
131,6,10,33,160,650,2024-04-17,1.2,5,0.878,0,1,1.7493,17.7,76.79,1.95,2024,4,17,Wednesday
140,6,8,29,116,150,2024-04-10,0.3,0,1.0,0,0,1.2949,17.72,79.04,2.0,2024,4,10,Wednesday
91,6,8,29,113,76,2024-06-23,0.0,16,1.0,1,0,10.2488,26.99,84.8,1.32,2024,6,23,Sunday
118,6,8,29,113,201,2024-05-11,1.4,0,1.0,1,0,2.3883,21.88,70.12,1.45,2024,5,11,Saturday
121,6,4,28,179,500,2024-04-15,0.6,0,0.549,0,1,2.8581,18.45,81.05,1.68,2024,4,15,Monday
57,0,28,52,61,62,2024-06-20,0.8,11,0.748,0,1,10.5352,27.52,85.87,1.73,2024,6,20,Thursday
